"","eventid","iyear","imonth","iday","nkill","nwound","country_txt","gname","gsubname","gname2","gsubname2"
"1389",201310190024,2013,10,19,0,5,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1390",201310210031,2013,10,21,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1391",201310240038,2013,10,24,1,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1392",201310300015,2013,10,30,0,2,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1393",201310310013,2013,10,31,3,3,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1394",201311020001,2013,11,2,2,0,"Mali","Al-Qaida in the Islamic Maghreb (AQIM)",NA,NA,NA
"1395",201311020043,2013,11,2,4,2,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1396",201311030029,2013,11,3,0,1,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1397",201311040033,2013,11,4,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1398",201311040089,2013,11,4,NA,NA,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1399",201311180023,2013,11,18,8,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1400",201311190054,2013,11,19,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1401",201311240013,2013,11,24,4,1,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1402",201311260011,2013,11,26,1,1,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1403",201312020034,2013,12,2,9,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1404",201312030008,2013,12,3,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1405",201312050016,2013,12,5,68,215,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1406",201312080009,2013,12,8,1,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1407",201312080024,2013,12,8,1,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1408",201312080029,2013,12,8,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,"Tribesmen",NA
"1409",201312100005,2013,12,10,2,NA,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1410",201312210035,2013,12,21,1,2,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1411",201312210049,2013,12,21,1,3,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1412",201312260025,2013,12,26,4,3,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1413",201312270036,2013,12,27,1,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1414",201312310015,2013,12,31,1,7,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1415",201312310019,2013,12,31,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1416",201312310020,2013,12,31,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1417",201401020009,2014,1,2,1,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1418",201401120028,2014,1,12,4,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,"Hadramawt Tribes Alliance",NA
"1419",201401140023,2014,1,14,1,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1420",201401160005,2014,1,16,4,8,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1421",201401160006,2014,1,16,1,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1422",201401160008,2014,1,16,8,10,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1423",201401260021,2014,1,26,1,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1424",201402030023,2014,2,3,0,1,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1425",201402050009,2014,2,5,4,3,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1426",201402050010,2014,2,5,1,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1427",201402060001,2014,2,6,0,0,"Libya","Al-Qaqa Brigade",NA,NA,NA
"1428",201402090023,2014,2,9,1,3,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1429",201402130016,2014,2,13,13,4,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1430",201402150024,2014,2,15,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1431",201402150090,2014,2,14,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1432",201402180011,2014,2,18,2,10,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1433",201402190026,2014,2,19,1,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1434",201402190083,2014,2,19,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1435",201402220016,2014,2,22,1,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1436",201402230023,2014,2,23,2,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)","Ansar al-Sharia",NA,NA
"1437",201402260016,2014,2,26,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1438",201403020020,2014,3,3,1,1,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1439",201403030012,2014,3,3,3,7,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1440",201403030013,2014,3,3,3,7,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1441",201403040021,2014,2,26,4,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1442",201403040027,2014,3,4,2,1,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1443",201403060015,2014,3,6,1,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1444",201403060029,2014,3,6,1,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1445",201403080060,2014,3,8,6,1,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1446",201403100004,2014,3,10,0,6,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1447",201403100055,2014,3,10,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1448",201403110007,2014,3,11,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1449",201403110008,2014,3,11,0,NA,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1450",201403160001,2014,3,17,2,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)","Ansar al-Sharia",NA,NA
"1451",201403160039,2014,3,16,0,4,"Mali","Al-Qaida in the Islamic Maghreb (AQIM)",NA,NA,NA
"1452",201403180007,2014,3,18,2,13,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1453",201403210082,2014,3,21,4,NA,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,"Southern Mobility Movement (Yemen)",NA
"1454",201403240004,2014,3,24,21,1,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1455",201403250022,2014,3,25,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1456",201403260049,2014,3,26,0,1,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1457",201403260053,2014,3,26,3,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1458",201403300037,2014,3,30,2,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1459",201404010016,2014,4,1,NA,NA,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1460",201404010017,2014,4,1,4,3,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1461",201404020003,2014,4,2,11,NA,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1462",201404040047,2014,4,4,8,11,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1463",201404070001,2014,4,7,0,0,"Mali","Al-Qaida in the Islamic Maghreb (AQIM)",NA,"Movement for Oneness and Jihad in West Africa (MUJAO)",NA
"1464",201404070002,2014,4,7,0,0,"Mali","Al-Qaida in the Islamic Maghreb (AQIM)",NA,"Movement for Oneness and Jihad in West Africa (MUJAO)",NA
"1465",201404080035,2014,4,8,5,2,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1466",201404080041,2014,4,8,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1467",201404110058,2014,4,11,1,2,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1468",201404120040,2014,4,12,1,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1469",201404130002,2014,4,12,0,1,"Mali","Al-Qaida in the Islamic Maghreb (AQIM)",NA,NA,NA
"1470",201404130046,2014,4,13,1,3,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1471",201404130062,2014,4,13,1,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1472",201404150026,2014,4,15,1,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)","Ansar al-Sharia",NA,NA
"1473",201404170033,2014,4,17,1,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1474",201404170056,2014,4,17,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1475",201404190012,2014,4,19,11,5,"Algeria","Al-Qaida in the Islamic Maghreb (AQIM)",NA,NA,NA
"1476",201404210013,2014,4,21,1,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1477",201404210014,2014,4,21,2,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1478",201404210015,2014,4,21,0,2,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1479",201404220015,2014,4,22,2,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1480",201404240001,2014,4,24,2,2,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,"Tribesmen",NA
"1481",201404240008,2014,4,24,2,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1482",201404240025,2014,4,24,2,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1483",201404290002,2014,4,28,0,1,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1484",201404290038,2014,4,29,12,8,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1485",201405010016,2014,5,1,NA,NA,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1486",201405010018,2014,5,1,10,1,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1487",201405010037,2014,5,1,8,NA,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1488",201405020018,2014,5,2,1,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1489",201405020040,2014,5,2,1,0,"Mali","Al-Qaida in the Islamic Maghreb (AQIM)",NA,"Movement for Oneness and Jihad in West Africa (MUJAO)",NA
"1490",201405030019,2014,5,3,1,2,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1491",201405030048,2014,5,3,NA,NA,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1492",201405040027,2014,5,4,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1493",201405040028,2014,5,4,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1494",201405040029,2014,5,4,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1495",201405040031,2014,5,4,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1496",201405050008,2014,5,5,1,2,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1497",201405050010,2014,5,5,1,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1498",201405050011,2014,5,5,0,3,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1499",201405070014,2014,5,7,3,1,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1500",201405070056,2014,5,7,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1501",201405090008,2014,5,9,8,NA,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1502",201405090009,2014,5,9,NA,NA,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1503",201405090010,2014,5,9,0,11,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1504",201405090013,2014,5,9,1,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1505",201405090016,2014,5,9,6,3,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1506",201405100010,2014,5,10,0,3,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1507",201405100029,2014,5,10,NA,NA,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1508",201405110004,2014,5,11,4,1,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1509",201405110006,2014,5,11,12,15,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1510",201405120068,2014,5,12,1,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1511",201405140012,2014,5,14,3,2,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1512",201405140013,2014,5,14,10,NA,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1513",201405140014,2014,5,14,8,NA,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1514",201405170054,2014,5,17,7,NA,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1515",201405190020,2014,5,19,2,2,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1516",201405210028,2014,5,21,1,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1517",201405210053,2014,5,21,5,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1518",201405220002,2014,5,22,4,2,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1519",201405220016,2014,5,23,4,3,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1520",201405220023,2014,5,22,1,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1521",201405220031,2014,5,22,4,NA,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1522",201405220085,2014,5,22,5,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1523",201405240124,2014,5,24,3,4,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1524",201405240157,2014,5,24,3,4,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1525",201405240158,2014,5,24,3,4,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1526",201405240159,2014,5,24,3,4,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1527",201405240160,2014,5,24,3,4,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1528",201405240161,2014,5,24,3,4,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1529",201405240162,2014,5,24,3,4,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1530",201405240163,2014,5,24,4,3,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1531",201405250031,2014,5,25,2,NA,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1532",201405260022,2014,5,26,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1533",201405270015,2014,5,27,4,1,"Tunisia","Al-Qaida in the Islamic Maghreb (AQIM)",NA,"Okba Ibn Nafaa Brigade",NA
"1534",201405290025,2014,5,29,2,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1535",201405310013,2014,5,31,1,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1536",201406050026,2014,6,5,11,5,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1537",201406070020,2014,6,7,2,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1538",201406080049,2014,6,8,1,1,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1539",201406100025,2014,6,10,NA,NA,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1540",201406100038,2014,6,10,1,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1541",201406100039,2014,6,10,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1542",201406100073,2014,6,10,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1543",201406100074,2014,6,10,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1544",201406100075,2014,6,10,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1545",201406110068,2014,6,11,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1546",201406140020,2014,6,14,6,10,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1547",201406140021,2014,6,14,0,1,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1548",201406150015,2014,6,15,8,12,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1549",201406180028,2014,6,18,1,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1550",201406210001,2014,6,19,NA,NA,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1551",201406210005,2014,6,21,1,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1552",201406210027,2014,6,21,1,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1553",201406210028,2014,6,21,1,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1554",201406210040,2014,6,21,1,2,"Algeria","Al-Qaida in the Islamic Maghreb (AQIM)",NA,NA,NA
"1555",201406220009,2014,6,22,1,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1556",201406250035,2014,6,25,1,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1557",201406260015,2014,6,26,3,12,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1558",201406260016,2014,6,26,9,NA,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1559",201406260017,2014,6,26,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1560",201406270044,2014,6,26,9,8,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1561",201406280034,2014,6,28,5,3,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1562",201406300020,2014,6,30,1,6,"Mali","Al-Qaida in the Islamic Maghreb (AQIM)",NA,NA,NA
"1563",201406300065,2014,6,30,2,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1564",201407020026,2014,7,2,1,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1565",201407020050,2014,7,4,1,1,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1566",201407030065,2014,7,3,2,3,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1567",201407030066,2014,7,3,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1568",201407040051,2014,7,4,6,1,"Saudi Arabia","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1569",201407050010,2014,7,5,3,0,"Saudi Arabia","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1570",201407050011,2014,7,5,1,4,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1571",201407060001,2014,7,6,6,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1572",201407080063,2014,7,7,2,5,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1573",201407080066,2014,7,8,1,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1574",201407100052,2014,7,10,0,1,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1575",201407110034,2014,7,11,1,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1576",201407110062,2014,7,11,1,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1577",201407120035,2014,7,12,7,0,"Algeria","Al-Qaida in the Islamic Maghreb (AQIM)",NA,NA,NA
"1578",201407150017,2014,7,15,1,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1579",201407150018,2014,7,15,1,1,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1580",201407160046,2014,7,16,2,1,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1581",201407180035,2014,7,17,3,1,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1582",201407200075,2014,7,20,NA,NA,"Libya","Al-Qaqa Brigade",NA,NA,NA
"1583",201407230023,2014,7,23,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1584",201407240038,2014,7,24,1,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1585",201407240040,2014,7,24,NA,NA,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1586",201407250015,2014,7,25,4,4,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1587",201407270017,2014,7,27,4,4,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1588",201407270018,2014,7,27,4,4,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1589",201407270019,2014,7,27,4,3,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1590",201407280049,2014,7,28,0,6,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1591",201407290017,2014,7,29,1,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1592",201408020008,2014,8,2,4,7,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1593",201408030026,2014,8,3,0,1,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1594",201408040008,2014,8,4,6,3,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1595",201408040026,2014,8,4,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1596",201408060008,2014,8,6,5,1,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1597",201408060009,2014,8,6,3,6,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1598",201408060023,2014,8,6,20,2,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1599",201408070009,2014,8,7,7,NA,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1600",201408070029,2014,8,7,7,4,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1601",201408070030,2014,8,7,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1602",201408070031,2014,8,7,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1603",201408080006,2014,8,8,14,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)","Ansar al-Sharia",NA,NA
"1604",201408100027,2014,8,9,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1605",201408100028,2014,8,9,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1606",201408100029,2014,8,9,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1607",201408100030,2014,8,9,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1608",201408100032,2014,8,8,1,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1609",201408130002,2014,8,13,8,34,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1610",201408140006,2014,8,14,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1611",201408140027,2014,8,14,1,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1612",201408140080,2014,8,14,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1613",201408150007,2014,8,14,3,7,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1614",201408150008,2014,8,14,2,6,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1615",201408160001,2014,8,16,3,7,"Mali","Al-Qaida in the Islamic Maghreb (AQIM)",NA,NA,NA
"1616",201408180010,2014,8,19,NA,NA,"Libya","Al-Qaqa Brigade",NA,"Al-Sawaiq Brigade",NA
"1617",201408180011,2014,8,19,1,0,"Libya","Al-Qaqa Brigade",NA,"Al-Sawaiq Brigade",NA
